Label,Frame Index,Time Stamp,Confidence
horse,18836,627.87,0.39
horse,18837,627.90,0.44
horse,18837,627.90,0.42
horse,18838,627.93,0.40
horse,18838,627.93,0.38
horse,18839,627.97,0.39
horse,18839,627.97,0.37
horse,18840,628.00,0.42
horse,18840,628.00,0.40
horse,18841,628.03,0.56
horse,18841,628.03,0.49
horse,18842,628.07,0.55
horse,18842,628.07,0.40
horse,18843,628.10,0.57
horse,18843,628.10,0.39
horse,18844,628.13,0.58
horse,18844,628.13,0.40
horse,18844,628.13,0.30
horse,18845,628.17,0.58
horse,18845,628.17,0.44
horse,18846,628.20,0.60
horse,18846,628.20,0.43
horse,18846,628.20,0.29
horse,18847,628.23,0.48
horse,18847,628.23,0.39
horse,18847,628.23,0.31
horse,18848,628.27,0.38
horse,18848,628.27,0.36
horse,18848,628.27,0.32
horse,18849,628.30,0.38
horse,18849,628.30,0.33
horse,18849,628.30,0.32
horse,18850,628.33,0.37
horse,18850,628.33,0.33
horse,18850,628.33,0.33
horse,18851,628.37,0.37
horse,18851,628.37,0.32
horse,18851,628.37,0.29
horse,18852,628.40,0.37
horse,18853,628.43,0.40
horse,18853,628.43,0.27
horse,18854,628.47,0.40
horse,18854,628.47,0.32
horse,18854,628.47,0.32
horse,18855,628.50,0.38
horse,18855,628.50,0.37
horse,18856,628.53,0.43
horse,18856,628.53,0.34
horse,18857,628.57,0.39
horse,18857,628.57,0.28
horse,18857,628.57,0.28
horse,18860,628.67,0.40
horse,18860,628.67,0.30
horse,18861,628.70,0.45
horse,18861,628.70,0.33
horse,18862,628.73,0.52
horse,18862,628.73,0.32
horse,18862,628.73,0.31
horse,18863,628.77,0.51
horse,18863,628.77,0.36
horse,18863,628.77,0.29
horse,18864,628.80,0.37
horse,18864,628.80,0.32
horse,18865,628.83,0.43
horse,18865,628.83,0.37
horse,18866,628.87,0.44
horse,18866,628.87,0.34
horse,18867,628.90,0.43
horse,18867,628.90,0.37
horse,18868,628.93,0.40
horse,18868,628.93,0.31
horse,18869,628.97,0.45
horse,18869,628.97,0.35
horse,18870,629.00,0.46
horse,18870,629.00,0.32
horse,18871,629.03,0.38
horse,18871,629.03,0.29
horse,18872,629.07,0.26
horse,18873,629.10,0.44
horse,18873,629.10,0.35
horse,18873,629.10,0.33
horse,18874,629.13,0.48
horse,18874,629.13,0.40
horse,18874,629.13,0.28
horse,18875,629.17,0.37
horse,18876,629.20,0.55
horse,18877,629.23,0.61
horse,18877,629.23,0.57
horse,18877,629.23,0.30
horse,18878,629.27,0.53
horse,18878,629.27,0.49
horse,18878,629.27,0.31
horse,18879,629.30,0.65
horse,18879,629.30,0.48
horse,18879,629.30,0.41
horse,18880,629.33,0.67
horse,18880,629.33,0.49
horse,18880,629.33,0.42
horse,18881,629.37,0.68
horse,18881,629.37,0.44
horse,18881,629.37,0.30
horse,18882,629.40,0.69
horse,18882,629.40,0.47
horse,18883,629.43,0.73
horse,18883,629.43,0.43
horse,18883,629.43,0.32
horse,18884,629.47,0.76
horse,18884,629.47,0.48
horse,18884,629.47,0.30
horse,18885,629.50,0.69
horse,18885,629.50,0.50
horse,18885,629.50,0.29
horse,18886,629.53,0.74
horse,18886,629.53,0.55
horse,18886,629.53,0.32
horse,18887,629.57,0.75
horse,18887,629.57,0.54
horse,18887,629.57,0.37
horse,18888,629.60,0.76
horse,18888,629.60,0.54
horse,18888,629.60,0.39
horse,18889,629.63,0.71
horse,18889,629.63,0.52
horse,18889,629.63,0.48
horse,18890,629.67,0.74
horse,18890,629.67,0.51
horse,18890,629.67,0.37
horse,18891,629.70,0.67
horse,18891,629.70,0.45
horse,18891,629.70,0.36
horse,18892,629.73,0.76
horse,18892,629.73,0.50
horse,18892,629.73,0.34
horse,18893,629.77,0.80
horse,18893,629.77,0.61
horse,18893,629.77,0.54
horse,18894,629.80,0.80
horse,18894,629.80,0.59
horse,18894,629.80,0.55
horse,18895,629.83,0.82
horse,18895,629.83,0.62
horse,18895,629.83,0.35
horse,18896,629.87,0.75
horse,18896,629.87,0.59
horse,18897,629.90,0.73
horse,18897,629.90,0.59
horse,18898,629.93,0.71
horse,18898,629.93,0.59
horse,18899,629.97,0.52
horse,18899,629.97,0.50
horse,18900,630.00,0.60
horse,18900,630.00,0.47
horse,18901,630.03,0.70
horse,18901,630.03,0.68
horse,18902,630.07,0.70
horse,18902,630.07,0.69
horse,18903,630.10,0.66
horse,18903,630.10,0.63
horse,18904,630.13,0.60
horse,18904,630.13,0.57
horse,18905,630.17,0.59
horse,18905,630.17,0.55
horse,18905,630.17,0.35
horse,18906,630.20,0.55
horse,18906,630.20,0.39
horse,18907,630.23,0.70
horse,18907,630.23,0.63
horse,18907,630.23,0.46
horse,18908,630.27,0.78
horse,18908,630.27,0.65
horse,18908,630.27,0.56
horse,18909,630.30,0.81
horse,18909,630.30,0.67
horse,18909,630.30,0.66
horse,18910,630.33,0.85
horse,18910,630.33,0.68
horse,18910,630.33,0.53
horse,18911,630.37,0.87
horse,18911,630.37,0.71
horse,18911,630.37,0.49
horse,18912,630.40,0.85
horse,18912,630.40,0.68
horse,18912,630.40,0.40
horse,18913,630.43,0.87
horse,18913,630.43,0.73
horse,18913,630.43,0.35
horse,18914,630.47,0.85
horse,18914,630.47,0.71
horse,18914,630.47,0.31
horse,18915,630.50,0.86
horse,18915,630.50,0.70
horse,18915,630.50,0.34
horse,18916,630.53,0.82
horse,18916,630.53,0.65
horse,18916,630.53,0.34
horse,18917,630.57,0.82
horse,18917,630.57,0.61
horse,18917,630.57,0.34
horse,18918,630.60,0.74
horse,18918,630.60,0.50
horse,18919,630.63,0.78
horse,18919,630.63,0.57
horse,18919,630.63,0.31
horse,18920,630.67,0.79
horse,18920,630.67,0.56
horse,18921,630.70,0.81
horse,18921,630.70,0.62
horse,18921,630.70,0.32
horse,18922,630.73,0.74
horse,18922,630.73,0.52
horse,18923,630.77,0.82
horse,18923,630.77,0.55
horse,18923,630.77,0.31
horse,18923,630.77,0.26
horse,18924,630.80,0.81
horse,18924,630.80,0.50
horse,18925,630.83,0.84
horse,18925,630.83,0.54
horse,18925,630.83,0.30
horse,18926,630.87,0.87
horse,18926,630.87,0.67
horse,18926,630.87,0.55
horse,18927,630.90,0.87
horse,18927,630.90,0.59
horse,18927,630.90,0.46
horse,18928,630.93,0.83
horse,18928,630.93,0.58
horse,18929,630.97,0.65
horse,18929,630.97,0.52
horse,18930,631.00,0.61
horse,18930,631.00,0.51
horse,18931,631.03,0.73
horse,18931,631.03,0.56
horse,18932,631.07,0.72
horse,18932,631.07,0.57
horse,18933,631.10,0.76
horse,18933,631.10,0.60
horse,18934,631.13,0.74
horse,18934,631.13,0.56
horse,18935,631.17,0.65
horse,18935,631.17,0.49
horse,18936,631.20,0.57
horse,18936,631.20,0.37
horse,18937,631.23,0.65
horse,18937,631.23,0.43
horse,18937,631.23,0.31
horse,18938,631.27,0.61
horse,18938,631.27,0.37
horse,18938,631.27,0.32
horse,18939,631.30,0.56
horse,18939,631.30,0.30
horse,18940,631.33,0.52
horse,18940,631.33,0.34
horse,18941,631.37,0.77
horse,18941,631.37,0.76
horse,18941,631.37,0.70
horse,18941,631.37,0.64
horse,18941,631.37,0.60
horse,18941,631.37,0.59
horse,18941,631.37,0.51
horse,18941,631.37,0.41
horse,18941,631.37,0.34
horse,18941,631.37,0.32
horse,18941,631.37,0.26
horse,18942,631.40,0.77
horse,18942,631.40,0.76
horse,18942,631.40,0.70
horse,18942,631.40,0.64
horse,18942,631.40,0.60
horse,18942,631.40,0.57
horse,18942,631.40,0.51
horse,18942,631.40,0.42
horse,18942,631.40,0.32
horse,18942,631.40,0.30
horse,18942,631.40,0.25
horse,18943,631.43,0.78
horse,18943,631.43,0.76
horse,18943,631.43,0.70
horse,18943,631.43,0.65
horse,18943,631.43,0.62
horse,18943,631.43,0.59
horse,18943,631.43,0.51
horse,18943,631.43,0.41
horse,18943,631.43,0.31
horse,18943,631.43,0.30
horse,18943,631.43,0.26
horse,18944,631.47,0.78
horse,18944,631.47,0.77
horse,18944,631.47,0.70
horse,18944,631.47,0.65
horse,18944,631.47,0.62
horse,18944,631.47,0.58
horse,18944,631.47,0.50
horse,18944,631.47,0.41
horse,18944,631.47,0.32
horse,18944,631.47,0.31
horse,18944,631.47,0.26
horse,18945,631.50,0.78
horse,18945,631.50,0.77
horse,18945,631.50,0.70
horse,18945,631.50,0.66
horse,18945,631.50,0.62
horse,18945,631.50,0.58
horse,18945,631.50,0.49
horse,18945,631.50,0.41
horse,18945,631.50,0.33
horse,18945,631.50,0.32
horse,18945,631.50,0.31
horse,18945,631.50,0.27
horse,18946,631.53,0.78
horse,18946,631.53,0.78
horse,18946,631.53,0.70
horse,18946,631.53,0.66
horse,18946,631.53,0.62
horse,18946,631.53,0.58
horse,18946,631.53,0.49
horse,18946,631.53,0.40
horse,18946,631.53,0.34
horse,18946,631.53,0.32
horse,18946,631.53,0.30
horse,18946,631.53,0.29
horse,18947,631.57,0.78
horse,18947,631.57,0.78
horse,18947,631.57,0.70
horse,18947,631.57,0.66
horse,18947,631.57,0.63
horse,18947,631.57,0.58
horse,18947,631.57,0.48
horse,18947,631.57,0.40
horse,18947,631.57,0.33
horse,18947,631.57,0.33
horse,18947,631.57,0.28
horse,18947,631.57,0.28
horse,18948,631.60,0.78
horse,18948,631.60,0.77
horse,18948,631.60,0.69
horse,18948,631.60,0.66
horse,18948,631.60,0.62
horse,18948,631.60,0.57
horse,18948,631.60,0.48
horse,18948,631.60,0.41
horse,18948,631.60,0.32
horse,18948,631.60,0.28
horse,18948,631.60,0.26
horse,18949,631.63,0.78
horse,18949,631.63,0.78
horse,18949,631.63,0.68
horse,18949,631.63,0.66
horse,18949,631.63,0.63
horse,18949,631.63,0.58
horse,18949,631.63,0.48
horse,18949,631.63,0.41
horse,18949,631.63,0.31
horse,18949,631.63,0.28
horse,18949,631.63,0.25
horse,18950,631.67,0.79
horse,18950,631.67,0.78
horse,18950,631.67,0.67
horse,18950,631.67,0.66
horse,18950,631.67,0.63
horse,18950,631.67,0.59
horse,18950,631.67,0.48
horse,18950,631.67,0.41
horse,18950,631.67,0.27
horse,18950,631.67,0.26
horse,18951,631.70,0.80
horse,18951,631.70,0.77
horse,18951,631.70,0.67
horse,18951,631.70,0.66
horse,18951,631.70,0.63
horse,18951,631.70,0.60
horse,18951,631.70,0.48
horse,18951,631.70,0.41
horse,18951,631.70,0.27
horse,18952,631.73,0.80
horse,18952,631.73,0.77
horse,18952,631.73,0.67
horse,18952,631.73,0.65
horse,18952,631.73,0.63
horse,18952,631.73,0.61
horse,18952,631.73,0.48
horse,18952,631.73,0.42
horse,18952,631.73,0.36
horse,18952,631.73,0.32
horse,18952,631.73,0.26
horse,18953,631.77,0.80
horse,18953,631.77,0.76
horse,18953,631.77,0.67
horse,18953,631.77,0.64
horse,18953,631.77,0.64
horse,18953,631.77,0.62
horse,18953,631.77,0.47
horse,18953,631.77,0.43
horse,18953,631.77,0.37
horse,18953,631.77,0.32
horse,18953,631.77,0.26
horse,18954,631.80,0.80
horse,18954,631.80,0.76
horse,18954,631.80,0.67
horse,18954,631.80,0.64
horse,18954,631.80,0.63
horse,18954,631.80,0.61
horse,18954,631.80,0.47
horse,18954,631.80,0.43
horse,18954,631.80,0.37
horse,18954,631.80,0.31
horse,18954,631.80,0.26
horse,18955,631.83,0.80
horse,18955,631.83,0.75
horse,18955,631.83,0.67
horse,18955,631.83,0.65
horse,18955,631.83,0.63
horse,18955,631.83,0.61
horse,18955,631.83,0.47
horse,18955,631.83,0.44
horse,18955,631.83,0.36
horse,18955,631.83,0.33
horse,18955,631.83,0.25
horse,18956,631.87,0.80
horse,18956,631.87,0.76
horse,18956,631.87,0.68
horse,18956,631.87,0.64
horse,18956,631.87,0.63
horse,18956,631.87,0.63
horse,18956,631.87,0.48
horse,18956,631.87,0.43
horse,18956,631.87,0.33
horse,18956,631.87,0.32
horse,18957,631.90,0.80
horse,18957,631.90,0.76
horse,18957,631.90,0.68
horse,18957,631.90,0.64
horse,18957,631.90,0.64
horse,18957,631.90,0.63
horse,18957,631.90,0.48
horse,18957,631.90,0.42
horse,18957,631.90,0.33
horse,18957,631.90,0.32
horse,18958,631.93,0.80
horse,18958,631.93,0.76
horse,18958,631.93,0.69
horse,18958,631.93,0.65
horse,18958,631.93,0.63
horse,18958,631.93,0.63
horse,18958,631.93,0.47
horse,18958,631.93,0.44
horse,18958,631.93,0.34
horse,18958,631.93,0.33
horse,18959,631.97,0.80
horse,18959,631.97,0.76
horse,18959,631.97,0.69
horse,18959,631.97,0.64
horse,18959,631.97,0.63
horse,18959,631.97,0.62
horse,18959,631.97,0.47
horse,18959,631.97,0.45
horse,18959,631.97,0.34
horse,18959,631.97,0.32
horse,18960,632.00,0.79
horse,18960,632.00,0.75
horse,18960,632.00,0.69
horse,18960,632.00,0.65
horse,18960,632.00,0.63
horse,18960,632.00,0.61
horse,18960,632.00,0.47
horse,18960,632.00,0.46
horse,18960,632.00,0.34
horse,18961,632.03,0.79
horse,18961,632.03,0.74
horse,18961,632.03,0.68
horse,18961,632.03,0.65
horse,18961,632.03,0.63
horse,18961,632.03,0.60
horse,18961,632.03,0.47
horse,18961,632.03,0.46
horse,18961,632.03,0.34
horse,18961,632.03,0.26
horse,18962,632.07,0.78
horse,18962,632.07,0.73
horse,18962,632.07,0.69
horse,18962,632.07,0.64
horse,18962,632.07,0.63
horse,18962,632.07,0.61
horse,18962,632.07,0.49
horse,18962,632.07,0.45
horse,18962,632.07,0.33
horse,18962,632.07,0.27
horse,18962,632.07,0.26
horse,18963,632.10,0.79
horse,18963,632.10,0.74
horse,18963,632.10,0.68
horse,18963,632.10,0.66
horse,18963,632.10,0.63
horse,18963,632.10,0.61
horse,18963,632.10,0.49
horse,18963,632.10,0.44
horse,18963,632.10,0.32
horse,18963,632.10,0.26
horse,18963,632.10,0.26
horse,18964,632.13,0.79
horse,18964,632.13,0.73
horse,18964,632.13,0.68
horse,18964,632.13,0.68
horse,18964,632.13,0.62
horse,18964,632.13,0.62
horse,18964,632.13,0.49
horse,18964,632.13,0.41
horse,18964,632.13,0.32
horse,18964,632.13,0.31
horse,18965,632.17,0.79
horse,18965,632.17,0.72
horse,18965,632.17,0.69
horse,18965,632.17,0.69
horse,18965,632.17,0.62
horse,18965,632.17,0.62
horse,18965,632.17,0.50
horse,18965,632.17,0.39
horse,18965,632.17,0.32
horse,18965,632.17,0.29
horse,18965,632.17,0.26
horse,18966,632.20,0.81
horse,18966,632.20,0.75
horse,18966,632.20,0.69
horse,18966,632.20,0.69
horse,18966,632.20,0.62
horse,18966,632.20,0.61
horse,18966,632.20,0.45
horse,18966,632.20,0.42
horse,18966,632.20,0.32
horse,18966,632.20,0.29
horse,18967,632.23,0.80
horse,18967,632.23,0.74
horse,18967,632.23,0.70
horse,18967,632.23,0.69
horse,18967,632.23,0.62
horse,18967,632.23,0.62
horse,18967,632.23,0.46
horse,18967,632.23,0.43
horse,18967,632.23,0.32
horse,18967,632.23,0.28
horse,18967,632.23,0.26
horse,18968,632.27,0.80
horse,18968,632.27,0.73
horse,18968,632.27,0.70
horse,18968,632.27,0.69
horse,18968,632.27,0.60
horse,18968,632.27,0.60
horse,18968,632.27,0.46
horse,18968,632.27,0.43
horse,18968,632.27,0.32
horse,18968,632.27,0.27
horse,18968,632.27,0.25
horse,18969,632.30,0.79
horse,18969,632.30,0.72
horse,18969,632.30,0.70
horse,18969,632.30,0.69
horse,18969,632.30,0.61
horse,18969,632.30,0.61
horse,18969,632.30,0.47
horse,18969,632.30,0.43
horse,18969,632.30,0.32
horse,18969,632.30,0.27
horse,18969,632.30,0.26
horse,18970,632.33,0.79
horse,18970,632.33,0.70
horse,18970,632.33,0.69
horse,18970,632.33,0.69
horse,18970,632.33,0.63
horse,18970,632.33,0.61
horse,18970,632.33,0.48
horse,18970,632.33,0.37
horse,18970,632.33,0.31
horse,18970,632.33,0.27
horse,18970,632.33,0.26
horse,18971,632.37,0.80
horse,18971,632.37,0.71
horse,18971,632.37,0.69
horse,18971,632.37,0.69
horse,18971,632.37,0.63
horse,18971,632.37,0.62
horse,18971,632.37,0.47
horse,18971,632.37,0.41
horse,18971,632.37,0.31
horse,18971,632.37,0.26
horse,18971,632.37,0.25
horse,18971,632.37,0.25
horse,18972,632.40,0.81
horse,18972,632.40,0.73
horse,18972,632.40,0.70
horse,18972,632.40,0.69
horse,18972,632.40,0.64
horse,18972,632.40,0.60
horse,18972,632.40,0.45
horse,18972,632.40,0.42
horse,18972,632.40,0.32
horse,18972,632.40,0.26
horse,18973,632.43,0.81
horse,18973,632.43,0.73
horse,18973,632.43,0.70
horse,18973,632.43,0.69
horse,18973,632.43,0.64
horse,18973,632.43,0.60
horse,18973,632.43,0.46
horse,18973,632.43,0.43
horse,18973,632.43,0.26
horse,18974,632.47,0.80
horse,18974,632.47,0.73
horse,18974,632.47,0.70
horse,18974,632.47,0.69
horse,18974,632.47,0.64
horse,18974,632.47,0.60
horse,18974,632.47,0.44
horse,18974,632.47,0.44
horse,18974,632.47,0.26
horse,18975,632.50,0.80
horse,18975,632.50,0.73
horse,18975,632.50,0.70
horse,18975,632.50,0.69
horse,18975,632.50,0.64
horse,18975,632.50,0.60
horse,18975,632.50,0.46
horse,18975,632.50,0.44
horse,18975,632.50,0.27
horse,18976,632.53,0.80
horse,18976,632.53,0.71
horse,18976,632.53,0.71
horse,18976,632.53,0.69
horse,18976,632.53,0.64
horse,18976,632.53,0.59
horse,18976,632.53,0.47
horse,18976,632.53,0.46
horse,18976,632.53,0.27
horse,18977,632.57,0.79
horse,18977,632.57,0.71
horse,18977,632.57,0.69
horse,18977,632.57,0.69
horse,18977,632.57,0.63
horse,18977,632.57,0.59
horse,18977,632.57,0.48
horse,18977,632.57,0.46
horse,18977,632.57,0.27
horse,18978,632.60,0.79
horse,18978,632.60,0.70
horse,18978,632.60,0.69
horse,18978,632.60,0.69
horse,18978,632.60,0.63
horse,18978,632.60,0.59
horse,18978,632.60,0.48
horse,18978,632.60,0.45
horse,18978,632.60,0.28
horse,18978,632.60,0.26
horse,18979,632.63,0.78
horse,18979,632.63,0.69
horse,18979,632.63,0.69
horse,18979,632.63,0.69
horse,18979,632.63,0.62
horse,18979,632.63,0.61
horse,18979,632.63,0.48
horse,18979,632.63,0.45
horse,18979,632.63,0.31
horse,18979,632.63,0.27
horse,18980,632.67,0.80
horse,18980,632.67,0.71
horse,18980,632.67,0.70
horse,18980,632.67,0.66
horse,18980,632.67,0.64
horse,18980,632.67,0.60
horse,18980,632.67,0.47
horse,18980,632.67,0.41
horse,18981,632.70,0.80
horse,18981,632.70,0.69
horse,18981,632.70,0.69
horse,18981,632.70,0.66
horse,18981,632.70,0.64
horse,18981,632.70,0.60
horse,18981,632.70,0.47
horse,18981,632.70,0.41
horse,18981,632.70,0.25
horse,18982,632.73,0.81
horse,18982,632.73,0.69
horse,18982,632.73,0.68
horse,18982,632.73,0.66
horse,18982,632.73,0.64
horse,18982,632.73,0.60
horse,18982,632.73,0.47
horse,18982,632.73,0.41
horse,18982,632.73,0.27
horse,18983,632.77,0.81
horse,18983,632.77,0.68
horse,18983,632.77,0.68
horse,18983,632.77,0.66
horse,18983,632.77,0.64
horse,18983,632.77,0.59
horse,18983,632.77,0.45
horse,18983,632.77,0.42
horse,18983,632.77,0.29
horse,18983,632.77,0.28
horse,18983,632.77,0.26
horse,18984,632.80,0.81
horse,18984,632.80,0.66
horse,18984,632.80,0.66
horse,18984,632.80,0.65
horse,18984,632.80,0.64
horse,18984,632.80,0.59
horse,18984,632.80,0.44
horse,18984,632.80,0.44
horse,18984,632.80,0.29
horse,18984,632.80,0.28
horse,18984,632.80,0.26
horse,18985,632.83,0.81
horse,18985,632.83,0.66
horse,18985,632.83,0.64
horse,18985,632.83,0.64
horse,18985,632.83,0.61
horse,18985,632.83,0.58
horse,18985,632.83,0.46
horse,18985,632.83,0.43
horse,18985,632.83,0.29
horse,18986,632.87,0.81
horse,18986,632.87,0.67
horse,18986,632.87,0.64
horse,18986,632.87,0.63
horse,18986,632.87,0.63
horse,18986,632.87,0.46
horse,18986,632.87,0.43
horse,18986,632.87,0.42
horse,18986,632.87,0.33
horse,18986,632.87,0.28
horse,18986,632.87,0.26
horse,18987,632.90,0.81
horse,18987,632.90,0.66
horse,18987,632.90,0.64
horse,18987,632.90,0.61
horse,18987,632.90,0.61
horse,18987,632.90,0.54
horse,18987,632.90,0.47
horse,18987,632.90,0.42
horse,18987,632.90,0.28
horse,18988,632.93,0.81
horse,18988,632.93,0.66
horse,18988,632.93,0.64
horse,18988,632.93,0.60
horse,18988,632.93,0.60
horse,18988,632.93,0.54
horse,18988,632.93,0.43
horse,18988,632.93,0.42
horse,18988,632.93,0.28
horse,18989,632.97,0.81
horse,18989,632.97,0.66
horse,18989,632.97,0.63
horse,18989,632.97,0.61
horse,18989,632.97,0.58
horse,18989,632.97,0.44
horse,18989,632.97,0.43
horse,18989,632.97,0.41
horse,18989,632.97,0.38
horse,18989,632.97,0.29
horse,18989,632.97,0.26
horse,18989,632.97,0.25
horse,18990,633.00,0.81
horse,18990,633.00,0.66
horse,18990,633.00,0.63
horse,18990,633.00,0.60
horse,18990,633.00,0.57
horse,18990,633.00,0.56
horse,18990,633.00,0.45
horse,18990,633.00,0.34
horse,18990,633.00,0.31
horse,18990,633.00,0.29
horse,18990,633.00,0.28
horse,18990,633.00,0.26
horse,18991,633.03,0.81
horse,18991,633.03,0.66
horse,18991,633.03,0.63
horse,18991,633.03,0.59
horse,18991,633.03,0.55
horse,18991,633.03,0.44
horse,18991,633.03,0.36
horse,18991,633.03,0.35
horse,18991,633.03,0.33
horse,18991,633.03,0.30
horse,18991,633.03,0.29
horse,18991,633.03,0.28
horse,18991,633.03,0.28
horse,18992,633.07,0.81
horse,18992,633.07,0.66
horse,18992,633.07,0.63
horse,18992,633.07,0.59
horse,18992,633.07,0.56
horse,18992,633.07,0.47
horse,18992,633.07,0.42
horse,18992,633.07,0.37
horse,18992,633.07,0.30
horse,18992,633.07,0.28
horse,18992,633.07,0.28
horse,18992,633.07,0.26
horse,18993,633.10,0.81
horse,18993,633.10,0.67
horse,18993,633.10,0.63
horse,18993,633.10,0.59
horse,18993,633.10,0.57
horse,18993,633.10,0.54
horse,18993,633.10,0.48
horse,18993,633.10,0.42
horse,18993,633.10,0.34
horse,18993,633.10,0.28
horse,18993,633.10,0.26
horse,18994,633.13,0.81
horse,18994,633.13,0.66
horse,18994,633.13,0.62
horse,18994,633.13,0.58
horse,18994,633.13,0.57
horse,18994,633.13,0.56
horse,18994,633.13,0.43
horse,18994,633.13,0.31
horse,18994,633.13,0.27
horse,18994,633.13,0.26
horse,18995,633.17,0.81
horse,18995,633.17,0.66
horse,18995,633.17,0.61
horse,18995,633.17,0.58
horse,18995,633.17,0.55
horse,18995,633.17,0.51
horse,18995,633.17,0.46
horse,18995,633.17,0.43
horse,18995,633.17,0.35
horse,18995,633.17,0.27
horse,18996,633.20,0.81
horse,18996,633.20,0.67
horse,18996,633.20,0.61
horse,18996,633.20,0.57
horse,18996,633.20,0.55
horse,18996,633.20,0.50
horse,18996,633.20,0.45
horse,18996,633.20,0.44
horse,18996,633.20,0.36
horse,18996,633.20,0.28
horse,18997,633.23,0.81
horse,18997,633.23,0.67
horse,18997,633.23,0.59
horse,18997,633.23,0.58
horse,18997,633.23,0.56
horse,18997,633.23,0.45
horse,18997,633.23,0.45
horse,18997,633.23,0.31
horse,18997,633.23,0.29
horse,18998,633.27,0.80
horse,18998,633.27,0.67
horse,18998,633.27,0.60
horse,18998,633.27,0.57
horse,18998,633.27,0.56
horse,18998,633.27,0.45
horse,18998,633.27,0.44
horse,18998,633.27,0.43
horse,18998,633.27,0.31
horse,18998,633.27,0.29
horse,18999,633.30,0.80
horse,18999,633.30,0.66
horse,18999,633.30,0.60
horse,18999,633.30,0.58
horse,18999,633.30,0.56
horse,18999,633.30,0.50
horse,18999,633.30,0.44
horse,18999,633.30,0.43
horse,18999,633.30,0.29
horse,19000,633.33,0.80
horse,19000,633.33,0.66
horse,19000,633.33,0.62
horse,19000,633.33,0.59
horse,19000,633.33,0.57
horse,19000,633.33,0.55
horse,19000,633.33,0.43
horse,19000,633.33,0.42
horse,19000,633.33,0.29
horse,19000,633.33,0.28
horse,19001,633.37,0.80
horse,19001,633.37,0.67
